,index,latitude,longitude,duration
106,1701.0,40.7515325,-73.9802219,24.0
107,1701.0,40.7521408,-73.9797825,42.0
108,1701.0,40.751412,-73.9780301,23.0
109,1701.0,40.7518687,-73.9776959,7.0
110,1702.0,40.7522003,-73.9818336,20.0
111,1702.0,40.7515863,-73.9822815,61.0
112,1702.0,40.75533,-73.991177,167.0
113,1702.0,40.7591625,-73.988378,133.0
114,1702.0,40.7603676,-73.9912475,64.0
115,1702.0,40.7602309,-73.9913464,35.0
116,1703.0,40.7475526,-73.9707756,293.0
117,1703.0,40.7514164,-73.9679338,209.0
118,1703.0,40.7649582,-73.9580763,418.0
119,1704.0,40.7485585,-73.9731494,231.0
120,1704.0,40.7479306,-73.9736107,36.0
121,1704.0,40.74895,-73.9760128,72.0
122,1705.0,40.7485585,-73.9731494,231.0
123,1705.0,40.7291746,-73.9872494,507.0
124,1705.0,40.7306034,-73.9906266,112.0
125,1705.0,40.7303214,-73.9908417,80.0
126,1706.0,40.7522003,-73.9818336,20.0
127,1706.0,40.7515863,-73.9822815,61.0
128,1706.0,40.75533,-73.991177,167.0
129,1706.0,40.7591625,-73.988378,133.0
130,1706.0,40.7592631,-73.9886174,25.0
131,1707.0,40.7522003,-73.9818336,20.0
132,1707.0,40.7471648,-73.985504,162.0
133,1707.0,40.7456774,-73.9819732,131.0
134,1708.0,40.7522003,-73.9818336,20.0
135,1708.0,40.7515863,-73.9822815,61.0
136,1708.0,40.753623,-73.9871304,89.0
137,1708.0,40.7491863,-73.9881872,106.0
138,1708.0,40.7489605,-73.9883649,67.0
139,1709.0,40.7485585,-73.9731494,231.0
140,1709.0,40.7285778,-73.9876805,521.0
141,1709.0,40.7277365,-73.9856891,49.0
142,1710.0,40.7522003,-73.9818336,20.0
143,1710.0,40.7515863,-73.9822815,61.0
144,1710.0,40.753623,-73.9871304,89.0
145,1710.0,40.7530131,-73.9873233,11.0
146,1711.0,40.7522003,-73.9818336,20.0
147,1711.0,40.7471648,-73.985504,162.0
148,1711.0,40.7456774,-73.9819732,131.0
149,1712.0,40.7485585,-73.9731494,231.0
150,1712.0,40.7479306,-73.9736107,36.0
151,1712.0,40.7478509,-73.9734096,53.0
152,1713.0,40.691416,-73.995914,55.0
153,1713.0,40.690897,-73.994046,48.0
154,1713.0,40.6963559,-73.9912829,124.0
155,1713.0,40.6962687,-73.988749,89.0
156,1713.0,40.6995238,-73.9886537,86.0
157,1713.0,40.712436,-74.0045625,374.0
158,1713.0,40.7124876,-74.0048032,4.0
159,1713.0,40.7120216,-74.0060901,55.0
160,1713.0,40.710159,-74.0042591,59.0
161,1713.0,40.7072318,-74.0074703,75.0
162,1713.0,40.7070997,-74.0072776,3.0
163,1714.0,40.691416,-73.995914,55.0
164,1714.0,40.690897,-73.994046,48.0
165,1714.0,40.6963559,-73.9912829,124.0
166,1714.0,40.6962687,-73.988749,89.0
167,1714.0,40.6995238,-73.9886537,86.0
168,1714.0,40.712436,-74.0045625,374.0
169,1714.0,40.7124876,-74.0048032,4.0
170,1714.0,40.7121505,-74.0056153,46.0
171,1714.0,40.7117069,-74.0077762,35.0
172,1714.0,40.7120032,-74.0081046,7.0
173,1714.0,40.7129563,-74.0101665,69.0
174,1715.0,40.691416,-73.995914,55.0
175,1715.0,40.690897,-73.994046,48.0
176,1715.0,40.6963727,-73.9911406,126.0
177,1715.0,40.6970171,-73.9913055,38.0
178,1715.0,40.6975733,-73.9934593,57.0
179,1716.0,40.691416,-73.995914,55.0
180,1716.0,40.690897,-73.994046,48.0
181,1716.0,40.6963559,-73.9912829,124.0
182,1716.0,40.6962782,-73.9889449,46.0
183,1716.0,40.6961278,-73.9889522,2.0
184,1716.0,40.6960476,-73.9871132,19.0
185,1716.0,40.6937821,-73.98722,57.0
186,1716.0,40.6936063,-73.9842669,56.0
187,1716.0,40.6934259,-73.9771008,150.0
188,1716.0,40.6932805,-73.9771339,31.0
189,1717.0,40.691416,-73.995914,55.0
190,1717.0,40.690897,-73.994046,48.0
191,1717.0,40.692382,-73.993331,34.0
192,1718.0,40.691416,-73.995914,55.0
193,1718.0,40.690897,-73.994046,48.0
194,1718.0,40.6963559,-73.9912829,124.0
195,1718.0,40.6963307,-73.9900315,35.0
196,1718.0,40.69992,-73.9897791,85.0
197,1719.0,40.691416,-73.995914,55.0
198,1719.0,40.687564,-73.9844,294.0
199,1719.0,40.6880544,-73.9840662,11.0
200,1720.0,40.691416,-73.995914,55.0
201,1720.0,40.690897,-73.994046,48.0
202,1720.0,40.6963559,-73.9912829,124.0
203,1720.0,40.6962687,-73.988749,89.0
204,1720.0,40.6995238,-73.9886537,86.0
205,1720.0,40.7129454,-74.0042295,385.0
206,1720.0,40.7136622,-74.003571,13.0
207,1720.0,40.7151705,-74.0021222,41.0
208,1720.0,40.7208259,-73.9976636,220.0
209,1720.0,40.7222989,-73.9971015,72.0
210,1720.0,40.7308067,-73.9904979,238.0
211,1720.0,40.7344163,-73.9899024,73.0
212,1720.0,40.736518,-73.9889617,68.0
213,1720.0,40.737002,-73.990129,46.0
214,1721.0,40.691416,-73.995914,55.0
215,1721.0,40.690897,-73.994046,48.0
216,1721.0,40.6963559,-73.9912829,124.0
217,1721.0,40.6962687,-73.988749,89.0
218,1721.0,40.6995238,-73.9886537,86.0
219,1721.0,40.712436,-74.0045625,374.0
220,1721.0,40.7124876,-74.0048032,4.0
221,1721.0,40.7121505,-74.0056153,46.0
222,1721.0,40.7117069,-74.0077762,35.0
223,1721.0,40.7120032,-74.0081046,7.0
224,1721.0,40.7129563,-74.0101665,69.0
225,1722.0,40.691416,-73.995914,55.0
226,1722.0,40.690897,-73.994046,48.0
227,1722.0,40.6963727,-73.9911406,126.0
228,1722.0,40.6970171,-73.9913055,38.0
229,1722.0,40.6975733,-73.9934593,57.0
230,1723.0,40.691416,-73.995914,55.0
231,1723.0,40.690897,-73.994046,48.0
232,1723.0,40.6963559,-73.9912829,124.0
233,1723.0,40.6963307,-73.9900315,35.0
234,1723.0,40.7007381,-73.9897263,112.0
235,1723.0,40.7006337,-73.984823,109.0
236,1723.0,40.701439,-73.984761,14.0
237,1723.0,40.7015283,-73.9865657,21.0
238,1724.0,40.691416,-73.995914,55.0
239,1724.0,40.690897,-73.994046,48.0
240,1724.0,40.6963559,-73.9912829,124.0
241,1724.0,40.6963307,-73.9900315,35.0
242,1724.0,40.7007381,-73.9897263,112.0
243,1724.0,40.7006356,-73.9865935,88.0
244,1724.0,40.6998509,-73.986237,52.0
245,1724.0,40.7156504,-73.9944112,421.0
246,1724.0,40.715062,-73.9923954,56.0
247,1724.0,40.7229941,-73.9885251,256.0
248,1724.0,40.7514164,-73.9679338,838.0
249,1724.0,40.754499,-73.9656923,75.0
250,1724.0,40.7545896,-73.9659059,24.0
251,1725.0,40.691416,-73.995914,55.0
252,1725.0,40.690897,-73.994046,48.0
253,1725.0,40.6963559,-73.9912829,124.0
254,1725.0,40.6962782,-73.9889449,46.0
255,1725.0,40.6961278,-73.9889522,2.0
256,1725.0,40.6960476,-73.9871132,19.0
257,1725.0,40.6950649,-73.9871633,31.0
258,1726.0,40.691416,-73.995914,55.0
259,1726.0,40.690897,-73.994046,48.0
260,1726.0,40.6942868,-73.9924185,79.0
261,1726.0,40.6942575,-73.9923111,24.0
262,1727.0,40.691416,-73.995914,55.0
263,1727.0,40.690897,-73.994046,48.0
264,1727.0,40.6963559,-73.9912829,124.0
265,1727.0,40.6962687,-73.988749,89.0
266,1727.0,40.6995238,-73.9886537,86.0
267,1727.0,40.712436,-74.0045625,374.0
268,1727.0,40.7124876,-74.0048032,4.0
269,1727.0,40.7127025,-74.0045528,69.0
270,1728.0,40.691416,-73.995914,55.0
271,1728.0,40.690897,-73.994046,48.0
272,1728.0,40.6963559,-73.9912829,124.0
273,1728.0,40.6962687,-73.988749,89.0
274,1728.0,40.6995238,-73.9886537,86.0
275,1728.0,40.712436,-74.0045625,374.0
276,1728.0,40.7124876,-74.0048032,4.0
277,1728.0,40.7120216,-74.0060901,55.0
278,1728.0,40.710159,-74.0042591,59.0
279,1728.0,40.7090989,-74.0054976,37.0
280,1728.0,40.7098694,-74.0070254,31.0
281,1728.0,40.7090824,-74.0078237,16.0
282,1728.0,40.7086238,-74.0072189,9.0
283,1729.0,40.691416,-73.995914,55.0
284,1729.0,40.690897,-73.994046,48.0
285,1729.0,40.6963559,-73.9912829,124.0
286,1729.0,40.6963307,-73.9900315,35.0
287,1729.0,40.7007381,-73.9897263,112.0
288,1729.0,40.7006356,-73.9865935,88.0
289,1729.0,40.6998509,-73.986237,52.0
290,1729.0,40.7156504,-73.9944112,421.0
291,1729.0,40.715062,-73.9923954,56.0
292,1729.0,40.7229941,-73.9885251,256.0
293,1729.0,40.7381569,-73.9775978,422.0
294,1729.0,40.7390762,-73.9797746,67.0
295,1730.0,40.691416,-73.995914,55.0
296,1730.0,40.690897,-73.994046,48.0
297,1730.0,40.6963559,-73.9912829,124.0
298,1730.0,40.6963307,-73.9900315,35.0
299,1730.0,40.7007381,-73.9897263,112.0
300,1730.0,40.7006356,-73.9865935,88.0
301,1730.0,40.6998509,-73.986237,52.0
302,1730.0,40.7156504,-73.9944112,421.0
303,1730.0,40.7157276,-73.9943683,2.0
304,1730.0,40.7159024,-73.9948645,8.0
305,1730.0,40.7224138,-73.9916512,224.0
306,1730.0,40.722364,-73.9914916,2.0
307,1730.0,40.7223066,-73.9915211,21.0
308,1731.0,40.691416,-73.995914,55.0
309,1731.0,40.690897,-73.994046,48.0
310,1731.0,40.6963559,-73.9912829,124.0
311,1731.0,40.6963307,-73.9900315,35.0
312,1731.0,40.7007381,-73.9897263,112.0
313,1731.0,40.7025163,-73.9896261,57.0
314,1731.0,40.7025105,-73.9894038,3.0
315,1732.0,40.691416,-73.995914,55.0
316,1732.0,40.689373,-73.9890691,190.0
317,1733.0,40.691416,-73.995914,55.0
318,1733.0,40.690897,-73.994046,48.0
319,1733.0,40.692382,-73.993331,34.0
320,1734.0,40.691416,-73.995914,55.0
321,1734.0,40.690897,-73.994046,48.0
322,1734.0,40.6963559,-73.9912829,124.0
323,1734.0,40.6963307,-73.9900315,35.0
324,1734.0,40.7007381,-73.9897263,112.0
325,1734.0,40.7006356,-73.9865935,88.0
326,1734.0,40.6998509,-73.986237,52.0
327,1734.0,40.7156504,-73.9944112,421.0
328,1734.0,40.715062,-73.9923954,56.0
329,1734.0,40.7229941,-73.9885251,256.0
330,1734.0,40.7381569,-73.9775978,422.0
331,1734.0,40.7390762,-73.9797746,67.0
332,1735.0,40.691416,-73.995914,55.0
333,1735.0,40.690897,-73.994046,48.0
334,1735.0,40.6963559,-73.9912829,124.0
335,1735.0,40.6962687,-73.988749,89.0
336,1735.0,40.6995238,-73.9886537,86.0
337,1735.0,40.712436,-74.0045625,374.0
338,1735.0,40.7124876,-74.0048032,4.0
339,1735.0,40.7127025,-74.0045528,69.0
340,1736.0,40.691416,-73.995914,55.0
341,1736.0,40.689373,-73.9890691,190.0
342,1737.0,40.691416,-73.995914,55.0
343,1737.0,40.690897,-73.994046,48.0
344,1737.0,40.692382,-73.993331,34.0
345,1738.0,40.691416,-73.995914,55.0
346,1738.0,40.690897,-73.994046,48.0
347,1738.0,40.6963727,-73.9911406,126.0
348,1738.0,40.7007668,-73.9908725,113.0
349,1738.0,40.7027348,-73.9938653,61.0
350,1739.0,40.691416,-73.995914,55.0
351,1739.0,40.690897,-73.994046,48.0
352,1739.0,40.6963727,-73.9911406,126.0
353,1739.0,40.7007668,-73.9908725,113.0
354,1739.0,40.7027348,-73.9938653,61.0
355,1740.0,40.691416,-73.995914,55.0
356,1740.0,40.690897,-73.994046,48.0
357,1740.0,40.6963559,-73.9912829,124.0
358,1740.0,40.6962782,-73.9889449,46.0
359,1740.0,40.6961278,-73.9889522,2.0
360,1740.0,40.6960476,-73.9871132,19.0
361,1740.0,40.6937821,-73.98722,57.0
362,1740.0,40.6936063,-73.9842669,56.0
363,1740.0,40.6934845,-73.9791196,88.0
364,1740.0,40.6982271,-73.9805394,153.0
365,1740.0,40.6976915,-73.9677512,224.0
366,1740.0,40.6977541,-73.9677525,2.0
367,1740.0,40.6980741,-73.9628534,86.0
368,1740.0,40.7004146,-73.9625182,84.0
369,1740.0,40.7108238,-73.968489,271.0
370,1740.0,40.7104615,-73.965248,79.0
371,1741.0,40.691416,-73.995914,55.0
372,1741.0,40.690897,-73.994046,48.0
373,1741.0,40.6942868,-73.9924185,79.0
374,1741.0,40.6942575,-73.9923111,24.0
375,1742.0,40.6907532,-73.9962408,2.0
376,1742.0,40.6918384,-73.9999382,122.0
377,1742.0,40.6917493,-73.9998618,3.0
378,1743.0,40.691416,-73.995914,55.0
379,1743.0,40.690897,-73.994046,48.0
380,1743.0,40.6942868,-73.9924185,79.0
381,1743.0,40.6942575,-73.9923111,24.0
382,1744.0,40.691416,-73.995914,55.0
383,1744.0,40.687564,-73.9844,294.0
384,1744.0,40.6880544,-73.9840662,11.0
385,1745.0,40.691416,-73.995914,55.0
386,1745.0,40.687564,-73.9844,294.0
387,1745.0,40.6880544,-73.9840662,11.0
388,1746.0,40.691416,-73.995914,55.0
389,1746.0,40.690897,-73.994046,48.0
390,1746.0,40.6963559,-73.9912829,124.0
391,1746.0,40.6963307,-73.9900315,35.0
392,1746.0,40.7007381,-73.9897263,112.0
393,1746.0,40.7025163,-73.9896261,57.0
394,1746.0,40.7025105,-73.9894038,3.0
395,1747.0,40.691416,-73.995914,55.0
396,1747.0,40.6892592,-73.9887449,194.0
397,1747.0,40.6898711,-73.9882904,48.0
398,1747.0,40.6866408,-73.9798339,166.0
399,1747.0,40.6878743,-73.9688099,298.0
400,1747.0,40.683714,-73.9679863,102.0
401,1747.0,40.6830682,-73.9649077,70.0
402,1748.0,40.691416,-73.995914,55.0
403,1748.0,40.690897,-73.994046,48.0
404,1748.0,40.692154,-73.993438,29.0
405,1748.0,40.6901721,-73.9871067,166.0
406,1748.0,40.6910807,-73.9864335,42.0
407,1748.0,40.6923604,-73.986264,26.0
408,1749.0,40.691416,-73.995914,55.0
409,1749.0,40.690897,-73.994046,48.0
410,1749.0,40.6963559,-73.9912829,124.0
411,1749.0,40.6963307,-73.9900315,35.0
412,1749.0,40.7007381,-73.9897263,112.0
413,1749.0,40.7006337,-73.984823,109.0
414,1749.0,40.701439,-73.984761,14.0
415,1749.0,40.7015283,-73.9865657,21.0
416,1750.0,40.691416,-73.995914,55.0
417,1750.0,40.690897,-73.994046,48.0
418,1750.0,40.6963559,-73.9912829,124.0
419,1750.0,40.6963307,-73.9900315,35.0
420,1750.0,40.7007381,-73.9897263,112.0
421,1750.0,40.7006337,-73.984823,109.0
422,1750.0,40.701439,-73.984761,14.0
423,1750.0,40.7015283,-73.9865657,21.0
424,1751.0,40.691416,-73.995914,55.0
425,1751.0,40.690897,-73.994046,48.0
426,1751.0,40.6963559,-73.9912829,124.0
427,1751.0,40.6962687,-73.988749,89.0
428,1751.0,40.6995238,-73.9886537,86.0
429,1751.0,40.7129454,-74.0042295,385.0
430,1751.0,40.7136622,-74.003571,13.0
431,1751.0,40.7151705,-74.0021222,41.0
432,1751.0,40.7208259,-73.9976636,220.0
433,1751.0,40.7222989,-73.9971015,72.0
434,1751.0,40.7308067,-73.9904979,238.0
435,1751.0,40.7334989,-73.9898464,55.0
436,1751.0,40.7345258,-73.9922895,86.0
437,1751.0,40.7349116,-73.9919723,10.0
438,1752.0,40.688746,-73.997187,86.0
439,1752.0,40.687679,-73.993338,65.0
440,1752.0,40.6871333,-73.9936062,35.0
441,1752.0,40.686082,-73.990903,31.0
442,1752.0,40.6873786,-73.9900459,64.0
443,1752.0,40.6830565,-73.9789978,238.0
444,1753.0,40.691416,-73.995914,55.0
445,1753.0,40.6892592,-73.9887449,194.0
446,1753.0,40.6898711,-73.9882904,48.0
447,1753.0,40.6866408,-73.9798339,166.0
448,1753.0,40.6870027,-73.9766973,118.0
449,1754.0,40.754091,-73.992079,389.0
450,1754.0,40.7622891,-73.9861066,234.0
451,1754.0,40.7614492,-73.9841062,35.0
452,1754.0,40.7606949,-73.9845701,12.0
453,1755.0,40.7476796,-73.9787927,9.0
454,1755.0,40.7460814,-73.9749303,95.0
455,1755.0,40.7391612,-73.9799758,206.0
456,1755.0,40.7390762,-73.9797746,54.0
457,1756.0,40.7517002,-73.9864051,259.0
458,1756.0,40.754177,-73.984596,83.0
459,1756.0,40.7550524,-73.9866811,28.0
460,1756.0,40.7551488,-73.9866509,25.0
461,1757.0,40.7382057,-73.9856676,244.0
462,1757.0,40.7417739,-73.9941303,215.0
463,1758.0,40.7470619,-73.979246,19.0
464,1758.0,40.7477843,-73.9809492,40.0
465,1758.0,40.7445727,-73.9832343,106.0
466,1758.0,40.74448,-73.9830125,30.0
467,1759.0,40.7476796,-73.9787927,9.0
468,1759.0,40.7460814,-73.9749303,95.0
469,1759.0,40.7297665,-73.9868067,451.0
470,1759.0,40.7287487,-73.9844522,53.0
471,1759.0,40.7293534,-73.9840123,45.0
472,1759.0,40.7294843,-73.9843083,26.0
473,1760.0,40.754091,-73.992079,389.0
474,1760.0,40.7641748,-73.9847444,277.0
475,1760.0,40.7666517,-73.9906502,152.0
476,1761.0,40.7395051,-73.9847401,193.0
477,1761.0,40.7413576,-73.9891325,112.0
478,1761.0,40.740324,-73.9894317,42.0
479,1762.0,40.7476796,-73.9787927,9.0
480,1762.0,40.7460398,-73.9748244,122.0
481,1762.0,40.7450837,-73.972574,56.0
482,1762.0,40.7469318,-73.9712276,80.0
483,1762.0,40.7478509,-73.9734096,43.0
484,1763.0,40.7517002,-73.9864051,259.0
485,1763.0,40.7529461,-73.9855202,55.0
486,1763.0,40.7564116,-73.9937368,186.0
487,1764.0,40.744495,-73.9811168,89.0
488,1764.0,40.748982,-73.9917313,280.0
489,1765.0,40.744495,-73.9811168,89.0
490,1765.0,40.7502839,-73.9948484,354.0
491,1765.0,40.7509391,-73.9943601,41.0
492,1766.0,40.7489457,-73.9798648,62.0
493,1766.0,40.7502968,-73.9789121,54.0
494,1766.0,40.751412,-73.9780301,21.0
495,1766.0,40.7520818,-73.9775415,10.0
496,1766.0,40.7524425,-73.9784038,46.0
497,1766.0,40.7549874,-73.9765209,59.0
498,1766.0,40.7546369,-73.9757136,13.0
499,1766.0,40.7590031,-73.9725061,121.0
500,1766.0,40.7596667,-73.9740556,54.0
501,1767.0,40.754091,-73.992079,389.0
502,1767.0,40.7591625,-73.988378,160.0
503,1767.0,40.7603676,-73.9912475,64.0
504,1767.0,40.7602309,-73.9913464,35.0
505,1768.0,40.7470619,-73.979246,19.0
506,1768.0,40.7477843,-73.9809492,40.0
507,1768.0,40.7408676,-73.9859424,183.0
508,1768.0,40.740917,-73.9860572,25.0
509,1769.0,40.744495,-73.9811168,89.0
510,1769.0,40.7502839,-73.9948484,354.0
511,1769.0,40.7509391,-73.9943601,41.0
512,1770.0,40.7476796,-73.9787927,9.0
513,1770.0,40.7460814,-73.9749303,95.0
514,1770.0,40.7241246,-73.9909592,580.0
515,1770.0,40.7237229,-73.9910182,8.0
516,1770.0,40.7181661,-73.9938466,198.0
517,1770.0,40.7174309,-73.9914517,66.0
518,1770.0,40.7143229,-73.993035,78.0
519,1770.0,40.7140627,-73.9930054,4.0
520,1771.0,40.7402923,-73.9841684,177.0
521,1772.0,40.7517002,-73.9864051,259.0
522,1772.0,40.754177,-73.984596,83.0
523,1772.0,40.7550524,-73.9866811,28.0
524,1772.0,40.7551488,-73.9866509,25.0
525,1773.0,40.754091,-73.992079,389.0
526,1773.0,40.7677049,-73.9820458,381.0
527,1773.0,40.7833492,-73.9707796,473.0
528,1773.0,40.7863976,-73.9779854,164.0
529,1773.0,40.787017,-73.9775053,41.0
530,1773.0,40.7868389,-73.9770795,9.0
531,1774.0,40.7517002,-73.9864051,259.0
532,1774.0,40.7567653,-73.9827023,158.0
533,1774.0,40.7568411,-73.9828817,23.0
534,1775.0,40.7476796,-73.9787927,9.0
535,1775.0,40.7460814,-73.9749303,95.0
536,1775.0,40.7241246,-73.9909592,580.0
537,1775.0,40.7237229,-73.9910182,8.0
538,1775.0,40.7159177,-73.9950281,267.0
539,1775.0,40.7156727,-73.9942342,40.0
540,1775.0,40.7157998,-73.9941725,4.0
541,1776.0,40.7470619,-73.979246,19.0
542,1776.0,40.7506991,-73.9878322,244.0
543,1776.0,40.7485815,-73.9881397,96.0
544,1777.0,40.7432476,-73.9820074,117.0
545,1777.0,40.7460445,-73.9885838,189.0
546,1777.0,40.7423871,-73.9890975,70.0
547,1778.0,40.7476796,-73.9787927,9.0
548,1778.0,40.7460814,-73.9749303,95.0
549,1778.0,40.7391612,-73.9799758,206.0
550,1778.0,40.7390762,-73.9797746,54.0
551,1779.0,40.7476796,-73.9787927,9.0
552,1779.0,40.7460814,-73.9749303,95.0
553,1779.0,40.7261987,-73.9894438,533.0
554,1779.0,40.7232838,-73.9825451,146.0
555,1779.0,40.7220306,-73.9834557,29.0
556,1779.0,40.7221402,-73.9837131,4.0
557,1780.0,40.7431004,-73.9821179,121.0
558,1781.0,40.7431004,-73.9821179,121.0
559,1782.0,40.7476796,-73.9787927,9.0
560,1782.0,40.7460814,-73.9749303,95.0
561,1782.0,40.7297665,-73.9868067,451.0
562,1782.0,40.7274854,-73.9813633,123.0
563,1783.0,40.7476796,-73.9787927,9.0
564,1783.0,40.7460814,-73.9749303,95.0
565,1783.0,40.7242997,-73.9908286,576.0
566,1783.0,40.7249161,-73.9924023,26.0
567,1783.0,40.7223802,-73.9933075,120.0
568,1783.0,40.7230063,-73.9949261,27.0
569,1783.0,40.7201919,-73.9960409,77.0
570,1783.0,40.7210891,-73.9982191,80.0
571,1783.0,40.7173103,-74.001559,165.0
572,1783.0,40.71945,-74.0061372,154.0
573,1783.0,40.7190683,-74.0064401,9.0
574,1783.0,40.7191152,-74.0066673,3.0
575,1784.0,40.7476796,-73.9787927,9.0
576,1784.0,40.7460814,-73.9749303,95.0
577,1784.0,40.7359972,-73.9822652,290.0
578,1784.0,40.7327253,-73.9744918,158.0
579,1784.0,40.7295536,-73.9750765,81.0
580,1784.0,40.7286603,-73.9757699,21.0
581,1784.0,40.7294374,-73.9776901,32.0
582,1785.0,40.7432476,-73.9820074,117.0
583,1785.0,40.7460445,-73.9885838,189.0
584,1785.0,40.7423132,-73.9890177,72.0
585,1785.0,40.7340256,-73.9950724,246.0
586,1785.0,40.7352777,-73.9980381,44.0
587,1786.0,40.7476796,-73.9787927,9.0
588,1786.0,40.7460814,-73.9749303,95.0
589,1786.0,40.7441072,-73.9763734,90.0
590,1786.0,40.7439766,-73.9760903,61.0
591,1787.0,40.7476796,-73.9787927,9.0
592,1787.0,40.7460814,-73.9749303,95.0
