"station.id","X","station.name","latitude","longitude","year","index","boro","daily_trips"
512,279,"W 29 St & 9 Ave",40.7500727,-73.99839279,2013,280,"Manhattan",25.632183908046
513,280,"W 56 St & 10 Ave",40.768254,-73.988639,2013,281,"Manhattan",58.7011494252874
514,281,"12 Ave & W 40 St",40.76087502,-74.00277668,2013,282,"Manhattan",86.4022988505747
515,282,"W 43 St & 10 Ave",40.76009437,-73.99461843,2013,283,"Manhattan",82.7701149425287
516,283,"E 47 St & 1 Ave",40.75206862,-73.96784384,2013,284,"Manhattan",28.0459770114943
517,284,"Pershing Square South",40.751581,-73.97791,2013,285,"Manhattan",103.563218390805
518,285,"E 39 St & 2 Ave",40.74780373,-73.9734419,2013,286,"Manhattan",103.551724137931
519,286,"Pershing Square North",40.751873,-73.977706,2013,287,"Manhattan",287.448275862069
520,287,"W 52 St & 5 Ave",40.75992262,-73.97648516,2013,288,"Manhattan",85.9195402298851
521,288,"8 Ave & W 31 St",40.7509673487,-73.9944420755,2013,289,"Manhattan",129.931034482759
522,289,"E 51 St & Lexington Ave",40.75714758,-73.97207836,2013,290,"Manhattan",55.8850574712644
523,290,"W 38 St & 8 Ave",40.75466591,-73.99138152,2013,291,"Manhattan",131.597701149425
524,291,"W 43 St & 6 Ave",40.75527307,-73.98316936,2013,292,"Manhattan",60.2298850574713
525,292,"W 34 St & 11 Ave",40.75594159,-74.0021163,2013,293,"Manhattan",47.735632183908
526,293,"E 33 St & 5 Ave",40.74765947,-73.98490707,2013,294,"Manhattan",84.0459770114943
527,294,"E 33 St & 2 Ave",40.744023,-73.976056,2013,295,"Manhattan",106.011494252874
528,295,"2 Ave & E 31 St",40.74290902,-73.97706058,2013,296,"Manhattan",77.6666666666667
529,296,"W 42 St & 8 Ave",40.7575699,-73.99098507,2013,297,"Manhattan",77.0344827586207
530,297,"11 Ave & W 59 St",40.771522,-73.990541,2013,298,"Manhattan",50.3563218390805
531,298,"Forsyth St & Broome St",40.71893904,-73.99266288,2013,299,"Manhattan",74.2988505747126
532,299,"S 5 Pl & S 4 St",40.710451,-73.960876,2013,300,"Brooklyn",46.2183908045977
533,300,"Broadway & W 39 St",40.75299641,-73.98721619,2013,301,"Manhattan",67.632183908046
534,301,"Water - Whitehall Plaza",40.70255065,-74.0127234,2013,302,"Manhattan",29.4942528735632
536,302,"1 Ave & E 30 St",40.74144387,-73.97536082,2013,303,"Manhattan",94.1494252873563
537,303,"Lexington Ave & E 24 St",40.74025878,-73.98409214,2013,304,"Manhattan",129.448275862069
539,304,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,2013,305,"Brooklyn",29.4367816091954
540,305,"Lexington Ave & E 29 St",40.7431155538,-73.9821535349,2013,306,"Manhattan",81.1264367816092
545,306,"E 23 St & 1 Ave",40.736502,-73.97809472,2013,307,"Manhattan",99.9540229885057
546,307,"E 30 St & Park Ave S",40.74444921,-73.98303529,2013,308,"Manhattan",85.5632183908046
2000,308,"Front St & Washington St",40.70255088,-73.98940236,2013,309,"Brooklyn",34.1954022988506
2001,309,"Sands St & Navy St",40.699773,-73.979927,2013,310,"Manhattan",5.27586206896552
2002,310,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,2013,311,"Brooklyn",43.735632183908
2003,311,"1 Ave & E 18 St",40.733812192,-73.9805442095,2013,312,"Manhattan",86.4022988505747
2004,312,"6 Ave & Broome St",40.724399,-74.004704,2013,313,"Manhattan",52.4942528735632
2005,313,"Railroad Ave & Kay Ave",40.70531194,-73.97100056,2013,314,"Manhattan",0.977011494252874
2006,314,"Central Park S & 6 Ave",40.76590936,-73.97634151,2013,315,"Manhattan",99.1724137931034
2008,315,"Little West St & 1 Pl",40.70569254,-74.01677685,2013,316,"Manhattan",61.8735632183908
2009,316,"Catherine St & Monroe St",40.71117444,-73.99682619,2013,317,"Manhattan",35.2528735632184
2010,317,"Grand St & Greene St",40.72165481,-74.00234737,2013,318,"Manhattan",50.7471264367816
2012,318,"E 27 St & 1 Ave",40.739445,-73.976806,2013,319,"Manhattan",65.3908045977011
2017,319,"E 43 St & 2 Ave",40.75022392,-73.97121414,2013,320,"Manhattan",32.0459770114943
2021,320,"W 45 St & 8 Ave",40.75929124,-73.98859651,2013,321,"Manhattan",73.2873563218391
2022,321,"E 60 St & York Ave",40.759107,-73.959223,2013,322,"Manhattan",19.8965517241379
2023,322,"E 55 St & Lexington Ave",40.75968085,-73.97031366,2013,323,"Manhattan",35.551724137931
3002,323,"South End Ave & Liberty St",40.711512,-74.015756,2013,324,"Manhattan",108.471264367816
3016,324,"Kent Ave & N 7 St",40.72073,-73.96126,2015,325,"Brooklyn",4.70114942528736
3041,325,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,2015,326,"Brooklyn",3.16091954022989
3042,326,"Fulton St & Utica Ave",40.6794268,-73.9298911,2015,327,"Brooklyn",6.50574712643678
3043,327,"Lewis Ave & Decatur St",40.6814598,-73.934903,2015,328,"Brooklyn",2.57471264367816
3044,328,"Albany Ave & Fulton St",40.6800105,-73.938475,2015,329,"Brooklyn",2.13793103448276
3046,329,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,2015,330,"Brooklyn",4.72413793103448
3047,330,"Halsey St & Tompkins Ave",40.6823687,-73.944118,2015,331,"Brooklyn",7.14942528735632
3048,331,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,2015,332,"Brooklyn",3.03448275862069
3049,332,"Cambridge Pl & Gates Ave",40.68488,-73.96304,2015,333,"Brooklyn",6.01149425287356
3050,333,"Putnam Ave & Throop Ave",40.6851532,-73.94111,2015,334,"Brooklyn",5.66666666666667
3052,334,"Lewis Ave & Madison St",40.686312,-73.935775,2015,335,"Brooklyn",8.39080459770115
3053,335,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,2015,336,"Brooklyn",2.82758620689655
3054,336,"Greene Ave & Throop Ave",40.6894932,-73.942061,2015,337,"Brooklyn",6.27586206896552
3055,337,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,2015,338,"Brooklyn",5.17241379310345
3056,338,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,2015,339,"Brooklyn",4.57471264367816
3057,339,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,2015,340,"Brooklyn",6.47126436781609
3058,340,"Lewis Ave & Kosciuszko St",40.69237074,-73.93705428,2015,341,"Brooklyn",6.6551724137931
3059,341,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,2015,342,"Brooklyn",2.77011494252874
3060,342,"Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,2015,343,"Brooklyn",5.95402298850575
3061,343,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094,2015,344,"Brooklyn",2.09195402298851
3062,344,"Myrtle Ave & Marcy Ave",40.69539817,-73.94954908,2015,345,"Brooklyn",6.60919540229885
3063,345,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,2015,346,"Brooklyn",3
3064,346,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,2015,347,"Brooklyn",12.9425287356322
3065,347,"Union Ave & Wallabout St",40.70029511,-73.95032283,2015,348,"Brooklyn",3.06896551724138
3066,348,"Tompkins Ave & Hopkins St",40.69957608,-73.94708417,2015,349,"Brooklyn",5.95402298850575
3067,349,"Broadway & Whipple St",40.7016657,-73.9437303,2015,350,"Brooklyn",7.62068965517241
3068,350,"Humboldt St & Varet St",40.7031724,-73.940636,2015,351,"Brooklyn",6.85057471264368
3069,351,"Lorimer St & Broadway",40.70411791,-73.94818595,2015,352,"Brooklyn",5.47126436781609
3070,352,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279,2015,353,"Brooklyn",4.48275862068965
3071,353,"Boerum St & Broadway",40.70538077,-73.94976519,2015,354,"Brooklyn",7.62068965517241
3072,354,"Leonard St & Boerum St",40.70583339,-73.94644578,2015,355,"Brooklyn",5.36781609195402
3073,355,"Division Ave & Hooper St",40.70691254,-73.95441667,2015,356,"Brooklyn",7.09195402298851
3074,356,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,2015,357,"Brooklyn",15.5287356321839
3075,357,"Division Ave & Marcy Ave",40.70708701,-73.95796783,2015,358,"Brooklyn",2.63218390804598
3076,358,"Scholes St & Manhattan Ave",40.70870368,-73.9448625,2015,359,"Brooklyn",6.94252873563218
3077,359,"Stagg St & Union Ave",40.70877084,-73.95095259,2015,360,"Brooklyn",13.6781609195402
3078,360,"Broadway & Roebling St",40.70925562,-73.95982218,2015,361,"Brooklyn",15.8965517241379
3079,361,"Leonard St & Grand St",40.71103537,-73.94714303,2015,362,"Brooklyn",11.1609195402299
3080,362,"S 4 St & Rodney St",40.70934,-73.95608,2015,363,"Brooklyn",7.77011494252874
3081,363,"Graham Ave & Grand St",40.711863,-73.944024,2015,364,"Brooklyn",9.1264367816092
3082,364,"Hope St & Union Ave",40.71167351,-73.95141312,2015,365,"Brooklyn",13.5977011494253
3083,365,"Bushwick Ave & Powers St",40.71247661,-73.94100005,2015,366,"Brooklyn",7.94252873563218
3084,366,"Devoe St & Leonard St",40.71348658,-73.94792458,2015,367,"Brooklyn",9.85057471264368
3085,367,"Roebling St & N 4 St",40.71469,-73.95739,2015,368,"Brooklyn",12.0229885057471
3086,368,"Graham Ave & Conselyea St",40.715143,-73.944507,2015,369,"Brooklyn",27.5632183908046
3087,369,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,2015,370,"Brooklyn",19.3563218390805
3088,370,"Union Ave & Jackson St",40.7160751,-73.952029,2015,371,"Brooklyn",9.26436781609195
3089,371,"Leonard St & Meeker Ave",40.7173184039,-73.9482021332,2015,372,"Brooklyn",4.45977011494253
3090,372,"N 8 St & Driggs Ave",40.71774592,-73.95600096,2015,373,"Brooklyn",45.448275862069
3091,373,"Frost St & Meeker St",40.71764,-73.94882,2015,374,"Brooklyn",4.96551724137931
3092,374,"Berry St & N 8 St",40.7190095,-73.95852515,2015,375,"Brooklyn",26.3218390804598
3093,375,"N 6 St & Bedford Ave",40.71745169,-73.95850939,2015,376,"Brooklyn",49.4252873563218
3094,376,"Graham Ave & Withers St",40.7169811,-73.94485918,2015,377,"Brooklyn",7.48275862068965
3095,377,"Graham Ave & Herbert St",40.71929301,-73.94500379,2015,378,"Brooklyn",5.33333333333333
3096,378,"Union Ave & N 12 St",40.71924,-73.95242,2015,379,"Brooklyn",15.1609195402299
3097,379,"N Henry St & Richardson St",40.71921585,-73.9424469,2015,380,"Brooklyn",14.4942528735632
3098,380,"Leonard St & Bayard St",40.71928,-73.94861,2015,381,"Brooklyn",9.4367816091954
3099,381,"Leonard St & Manhattan Ave",40.7215224034,-73.948982656,2015,382,"Brooklyn",6.85057471264368
3100,382,"Nassau Ave & Newell St",40.72481,-73.94753,2015,383,"Brooklyn",0.827586206896552
3101,383,"N 12 St & Bedford Ave",40.72079821,-73.95484712,2015,384,"Brooklyn",13.4252873563218
3102,384,"Driggs Ave & Lorimer St",40.72179134,-73.9504154,2015,385,"Brooklyn",10.551724137931
3103,385,"N 11 St & Wythe Ave",40.72153267,-73.95782357,2015,386,"Brooklyn",12.8965517241379
3104,386,"Kent Ave & N 7 St",40.72057658,-73.96150225,2015,387,"Brooklyn",37.1379310344828
3105,387,"N 15 St & Wythe Ave",40.724055,-73.955736,2015,388,"Brooklyn",5.10344827586207
3106,388,"Driggs Ave & N Henry St",40.72325,-73.94308,2015,389,"Brooklyn",18.6666666666667
3107,389,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,2015,390,"Brooklyn",29.9770114942529
