"station.id","X","station.name","latitude","longitude","year","index","boro","daily_trips"
276,69,"Duane St & Greenwich St",40.71748752,-74.0104554,2013,70,"Manhattan",35
278,70,"Concord St & Bridge St",40.69766564,-73.98476437,2013,71,"Brooklyn",14
279,71,"Peck Slip & Front St",40.707873,-74.00167,2013,72,"Manhattan",48
280,72,"E 10 St & 5 Ave",40.73331967,-73.99510132,2013,73,"Manhattan",60
281,73,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,2013,74,"Manhattan",80
282,74,"Kent Ave & S 11 St",40.70827295,-73.96834101,2013,75,"Brooklyn",23
284,75,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,2013,76,"Manhattan",139
285,76,"Broadway & E 14 St",40.73454567,-73.99074142,2013,77,"Manhattan",157
289,77,"Monroe St & Classon Ave",40.6845683,-73.95881081,2013,78,"Brooklyn",8
291,78,"Madison St & Montgomery St",40.713126,-73.984844,2013,79,"Manhattan",28
293,79,"Lafayette St & E 8 St",40.73028666,-73.9907647,2013,80,"Manhattan",198
294,80,"Washington Square E",40.73049393,-73.9957214,2013,81,"Manhattan",1
295,81,"Pike St & E Broadway",40.71406667,-73.99293911,2013,82,"Manhattan",49
296,82,"Division St & Bowery",40.71413089,-73.9970468,2013,83,"Manhattan",50
297,83,"E 15 St & 3 Ave",40.734232,-73.986923,2013,84,"Manhattan",88
298,84,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,2013,85,"Brooklyn",11
300,85,"Shevchenko Pl & E 7 St",40.728145,-73.990214,2013,86,"Manhattan",71
301,86,"E 2 St & Avenue B",40.72217444,-73.98368779,2013,87,"Manhattan",83
302,87,"Avenue D & E 3 St",40.72082834,-73.97793172,2013,88,"Manhattan",39
303,88,"Mercer St & Spring St",40.72362738,-73.99949601,2013,89,"Manhattan",50
304,89,"Broadway & Battery Pl",40.70463334,-74.01361706,2013,90,"Manhattan",57
305,90,"E 58 St & 3 Ave",40.76095756,-73.96724467,2013,91,"Manhattan",75
306,91,"Cliff St & Fulton St",40.70823502,-74.00530063,2013,92,"Manhattan",38
307,92,"Canal St & Rutgers St",40.71427487,-73.98990025,2013,93,"Manhattan",76
308,93,"St James Pl & Oliver St",40.71307916,-73.99851193,2013,94,"Manhattan",41
309,94,"Murray St & West St",40.7149787,-74.013012,2013,95,"Manhattan",48
310,95,"State St & Smith St",40.68926942,-73.98912867,2013,96,"Brooklyn",34
311,96,"Norfolk St & Broome St",40.7172274,-73.98802084,2013,97,"Manhattan",50
312,97,"Allen St & E Houston St",40.722055,-73.989111,2013,98,"Manhattan",90
313,98,"Washington Ave & Park Ave",40.69610226,-73.96751037,2013,99,"Brooklyn",18
314,99,"Cadman Plaza West & Montague St",40.69383,-73.990539,2013,100,"Brooklyn",26
315,100,"South St & Gouverneur Ln",40.70355377,-74.00670227,2013,101,"Manhattan",47
316,101,"Fulton St & William St",40.70955958,-74.00653609,2013,102,"Manhattan",42
317,102,"E 6 St & Avenue B",40.72453734,-73.98185424,2013,103,"Manhattan",71
319,103,"Fulton St & Broadway",40.711066,-74.009447,2013,104,"Manhattan",38
320,104,"Leonard St & Church St",40.717571,-74.005549,2013,105,"Manhattan",43
321,105,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,2013,106,"Brooklyn",18
322,106,"Clinton St & Tillary St",40.696192,-73.991218,2013,107,"Brooklyn",18
323,107,"Lawrence St & Willoughby St",40.69236178,-73.98631746,2013,108,"Brooklyn",35
324,108,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,2013,109,"Brooklyn",29
325,109,"E 19 St & 3 Ave",40.73624527,-73.98473765,2013,110,"Manhattan",60
326,110,"E 11 St & 1 Ave",40.72953837,-73.98426726,2013,111,"Manhattan",80
327,111,"Vesey Pl & River Terrace",40.7153379,-74.01658354,2013,112,"Manhattan",110
328,112,"Watts St & Greenwich St",40.72405549,-74.00965965,2013,113,"Manhattan",54
329,113,"Greenwich St & N Moore St",40.72043411,-74.01020609,2013,114,"Manhattan",75
330,114,"Reade St & Broadway",40.71450451,-74.00562789,2013,115,"Manhattan",44
331,115,"Pike St & Monroe St",40.71173107,-73.99193043,2013,116,"Manhattan",22
332,116,"Cherry St",40.71219906,-73.97948148,2013,117,"Manhattan",24
334,117,"W 20 St & 7 Ave",40.74238787,-73.99726235,2013,118,"Manhattan",89
335,118,"Washington Pl & Broadway",40.72903917,-73.99404649,2013,119,"Manhattan",90
336,119,"Sullivan St & Washington Sq",40.73047747,-73.99906065,2013,120,"Manhattan",66
337,120,"Old Slip & Front St",40.7037992,-74.00838676,2013,121,"Manhattan",34
339,121,"Avenue D & E 12 St",40.72580614,-73.97422494,2013,122,"Manhattan",15
340,122,"Madison St & Clinton St",40.71269042,-73.98776323,2013,123,"Manhattan",33
341,123,"Stanton St & Mangin St",40.71782143,-73.97628939,2013,124,"Manhattan",28
342,124,"Columbia St & Rivington St",40.71739973,-73.98016555,2013,125,"Manhattan",36
343,125,"Clinton Ave & Flushing Ave",40.69794,-73.96986848,2013,126,"Brooklyn",10
344,126,"Monroe St & Bedford Ave",40.6851443,-73.95380904,2013,127,"Brooklyn",14
345,127,"W 13 St & 6 Ave",40.73649403,-73.99704374,2013,128,"Manhattan",83
346,128,"Bank St & Hudson St",40.73652889,-74.00618026,2013,129,"Manhattan",74
347,129,"Greenwich St & W Houston St",40.728846,-74.008591,2013,130,"Manhattan",84
348,130,"W Broadway & Spring St",40.72490985,-74.00154702,2013,131,"Manhattan",73
349,131,"Rivington St & Ridge St",40.71850211,-73.98329859,2013,132,"Manhattan",18
350,132,"Clinton St & Grand St",40.71559509,-73.9870295,2013,133,"Manhattan",46
351,133,"Front St & Maiden Ln",40.70530954,-74.00612572,2013,134,"Manhattan",37
352,134,"W 56 St & 6 Ave",40.76340613,-73.97722479,2013,135,"Manhattan",82
353,135,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,2013,136,"Brooklyn",14
354,136,"Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,2013,137,"Brooklyn",17
355,137,"Bayard St & Baxter St",40.71602118,-73.99974372,2013,138,"Manhattan",55
356,138,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,2013,139,"Manhattan",44
357,139,"E 11 St & Broadway",40.73261787,-73.99158043,2013,140,"Manhattan",52
358,140,"Christopher St & Greenwich St",40.73291553,-74.00711384,2013,141,"Manhattan",123
359,141,"E 47 St & Park Ave",40.75510267,-73.97498696,2013,142,"Manhattan",122
360,142,"William St & Pine St",40.70717936,-74.00887308,2013,143,"Manhattan",40
361,143,"Allen St & Hester St",40.71605866,-73.99190759,2013,144,"Manhattan",72
362,144,"Broadway & W 37 St",40.75172632,-73.98753523,2013,145,"Manhattan",50
363,145,"West Thames St",40.70834698,-74.01713445,2013,146,"Manhattan",57
364,146,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,2013,147,"Brooklyn",15
365,147,"Fulton St & Grand Ave",40.68223166,-73.9614583,2013,148,"Brooklyn",11
366,148,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,2013,149,"Brooklyn",35
367,149,"E 53 St & Lexington Ave",40.75828065,-73.97069431,2013,150,"Manhattan",48
368,150,"Carmine St & 6 Ave",40.73038599,-74.00214988,2013,151,"Manhattan",136
369,151,"Washington Pl & 6 Ave",40.73224119,-74.00026394,2013,152,"Manhattan",53
372,152,"Franklin Ave & Myrtle Ave",40.694528,-73.958089,2013,153,"Brooklyn",8
373,153,"Willoughby Ave & Walworth St",40.69331716,-73.95381995,2013,154,"Brooklyn",9
375,154,"Mercer St & Bleecker St",40.72679454,-73.99695094,2013,155,"Manhattan",66
376,155,"John St & William St",40.70862144,-74.00722156,2013,156,"Manhattan",39
377,156,"6 Ave & Canal St",40.72243797,-74.00566443,2013,157,"Manhattan",47
379,157,"W 31 St & 7 Ave",40.749156,-73.9916,2013,158,"Manhattan",134
380,158,"W 4 St & 7 Ave S",40.73401143,-74.00293877,2013,159,"Manhattan",92
382,159,"University Pl & E 14 St",40.73492695,-73.99200509,2013,160,"Manhattan",109
383,160,"Greenwich Ave & Charles St",40.735238,-74.000271,2013,161,"Manhattan",74
384,161,"Fulton St & Washington Ave",40.683048,-73.964915,2013,162,"Brooklyn",27
385,162,"E 55 St & 2 Ave",40.75797322,-73.96603308,2013,163,"Manhattan",52
386,163,"Centre St & Worth St",40.71494807,-74.00234482,2013,164,"Manhattan",43
387,164,"Centre St & Chambers St",40.71273266,-74.0046073,2013,165,"Manhattan",102
388,165,"W 26 St & 10 Ave",40.749717753,-74.002950346,2013,166,"Manhattan",79
389,166,"Broadway & Berry St",40.71044554,-73.96525063,2013,167,"Brooklyn",21
390,167,"Duffield St & Willoughby St",40.69221589,-73.9842844,2013,168,"Brooklyn",17
391,168,"Clark St & Henry St",40.69760127,-73.99344559,2013,169,"Brooklyn",38
392,169,"Jay St & Tech Pl",40.695065,-73.987167,2013,170,"Brooklyn",25
393,170,"E 5 St & Avenue C",40.72299208,-73.97995466,2013,171,"Manhattan",41
394,171,"E 9 St & Avenue C",40.72521311,-73.97768752,2013,172,"Manhattan",63
395,172,"Bond St & Schermerhorn St",40.68807003,-73.98410637,2013,173,"Brooklyn",18
396,173,"Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,2013,174,"Brooklyn",14
397,174,"Fulton St & Clermont Ave",40.68415748,-73.96922273,2013,175,"Brooklyn",13
398,175,"Atlantic Ave & Furman St",40.69165183,-73.9999786,2013,176,"Brooklyn",17
399,176,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,2013,177,"Brooklyn",18
400,177,"Pitt St & Stanton St",40.71926081,-73.98178024,2013,178,"Manhattan",18
401,178,"Allen St & Rivington St",40.72019576,-73.98997825,2013,179,"Manhattan",80
402,179,"Broadway & E 22 St",40.7403432,-73.98955109,2013,180,"Manhattan",153
403,180,"E 2 St & 2 Ave",40.72502876,-73.99069656,2013,181,"Manhattan",27
405,181,"Washington St & Gansevoort St",40.739323,-74.008119,2013,182,"Manhattan",81
406,182,"Hicks St & Montague St",40.69512845,-73.99595065,2013,183,"Brooklyn",24
407,183,"Henry St & Poplar St",40.700469,-73.991454,2013,184,"Brooklyn",12
408,184,"Market St & Cherry St",40.71076228,-73.99400398,2013,185,"Manhattan",27
409,185,"DeKalb Ave & Skillman St",40.6906495,-73.95643107,2013,186,"Brooklyn",9
410,186,"Suffolk St & Stanton St",40.72066442,-73.98517977,2013,187,"Manhattan",83
411,187,"E 6 St & Avenue D",40.72228087,-73.97668709,2013,188,"Manhattan",30
412,188,"Forsyth St & Canal St",40.7158155,-73.99422366,2013,189,"Manhattan",48
414,189,"Pearl St & Anchorage Pl",40.70281858,-73.98765762,2013,190,"Brooklyn",18
415,190,"Pearl St & Hanover Square",40.7047177,-74.00926027,2013,191,"Manhattan",40
416,191,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,2013,192,"Brooklyn",19
417,192,"Barclay St & Church St",40.71291224,-74.01020234,2013,193,"Manhattan",98
418,193,"Front St & Gold St",40.70224,-73.982578,2013,194,"Brooklyn",14
419,194,"Carlton Ave & Park Ave",40.69580705,-73.97355569,2013,195,"Brooklyn",14
420,195,"Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,2013,196,"Brooklyn",13
421,196,"Clermont Ave & Park Ave",40.69573398,-73.97129668,2013,197,"Brooklyn",13
422,197,"W 59 St & 10 Ave",40.770513,-73.988038,2013,198,"Manhattan",33
423,198,"W 54 St & 9 Ave",40.76584941,-73.98690506,2013,199,"Manhattan",22
426,199,"West St & Chambers St",40.71754834,-74.01322069,2013,200,"Manhattan",133
427,200,"Bus Slip & State St",40.701907,-74.013942,2013,201,"Manhattan",35
428,201,"E 3 St & 1 Ave",40.72467721,-73.98783413,2013,202,"Manhattan",87
430,202,"York St & Jay St",40.7014851,-73.98656928,2013,203,"Brooklyn",47
432,203,"E 7 St & Avenue A",40.72621788,-73.98379855,2013,204,"Manhattan",108
433,204,"E 13 St & Avenue A",40.72955361,-73.98057249,2013,205,"Manhattan",81
434,205,"9 Ave & W 18 St",40.74317449,-74.00366443,2013,206,"Manhattan",68
435,206,"W 21 St & 6 Ave",40.74173969,-73.99415556,2013,207,"Manhattan",200
436,207,"Hancock St & Bedford Ave",40.68216564,-73.95399026,2013,208,"Brooklyn",8
437,208,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,2013,209,"Brooklyn",20
438,209,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,2013,210,"Manhattan",74
439,210,"E 4 St & 2 Ave",40.7262807,-73.98978041,2013,211,"Manhattan",90
440,211,"E 45 St & 3 Ave",40.75255434,-73.97282625,2013,212,"Manhattan",58
441,212,"E 52 St & 2 Ave",40.756014,-73.967416,2013,213,"Manhattan",54
442,213,"W 27 St & 7 Ave",40.746647,-73.993915,2013,214,"Manhattan",117
443,214,"Bedford Ave & S 9 St",40.70853074,-73.96408963,2013,215,"Brooklyn",7
444,215,"Broadway & W 24 St",40.7423543,-73.98915076,2013,216,"Manhattan",135
445,216,"E 10 St & Avenue A",40.72740794,-73.98142006,2013,217,"Manhattan",97
446,217,"W 24 St & 7 Ave",40.74487634,-73.99529885,2013,218,"Manhattan",117
447,218,"8 Ave & W 52 St",40.76370739,-73.9851615,2013,219,"Manhattan",76
448,219,"W 37 St & 10 Ave",40.75660359,-73.9979009,2013,220,"Manhattan",66
449,220,"W 52 St & 9 Ave",40.76461837,-73.98789473,2013,221,"Manhattan",60
450,221,"W 49 St & 8 Ave",40.76227205,-73.98788205,2013,222,"Manhattan",84
453,222,"W 22 St & 8 Ave",40.74475148,-73.99915362,2013,223,"Manhattan",101
454,223,"E 51 St & 1 Ave",40.75455731,-73.96592976,2013,224,"Manhattan",34
455,224,"1 Ave & E 44 St",40.75001986,-73.96905301,2013,225,"Manhattan",57
456,225,"E 53 St & Madison Ave",40.7597108,-73.97402311,2013,226,"Manhattan",50
457,226,"Broadway & W 58 St",40.76695317,-73.98169333,2013,227,"Manhattan",92
458,227,"11 Ave & W 27 St",40.751396,-74.005226,2013,228,"Manhattan",76
459,228,"W 20 St & 11 Ave",40.746745,-74.007756,2013,229,"Manhattan",142
460,229,"S 4 St & Wythe Ave",40.71285887,-73.96590294,2013,230,"Brooklyn",32
461,230,"E 20 St & 2 Ave",40.73587678,-73.98205027,2013,231,"Manhattan",94
462,231,"W 22 St & 10 Ave",40.74691959,-74.00451887,2013,232,"Manhattan",108
463,232,"9 Ave & W 16 St",40.74206539,-74.00443172,2013,233,"Manhattan",88
465,233,"Broadway & W 41 St",40.75513557,-73.98658032,2013,234,"Manhattan",93
466,234,"W 25 St & 6 Ave",40.74395411,-73.99144871,2013,235,"Manhattan",95
467,235,"Dean St & 4 Ave",40.68312489,-73.97895137,2013,236,"Brooklyn",26
468,236,"Broadway & W 55 St",40.7652654,-73.98192338,2013,237,"Manhattan",94
469,237,"Broadway & W 53 St",40.76344058,-73.98268129,2013,238,"Manhattan",60
470,238,"W 20 St & 8 Ave",40.74345335,-74.00004031,2013,239,"Manhattan",75
471,239,"Grand St & Havemeyer St",40.71286844,-73.95698119,2013,240,"Brooklyn",20
472,240,"E 32 St & Park Ave",40.7457121,-73.98194829,2013,241,"Manhattan",118
473,241,"Rivington St & Chrystie St",40.72110063,-73.9919254,2013,242,"Manhattan",47
474,242,"5 Ave & E 29 St",40.7451677,-73.98683077,2013,243,"Manhattan",94
475,243,"E 16 St & Irving Pl",40.73524276,-73.98758561,2013,244,"Manhattan",76
476,244,"E 31 St & 3 Ave",40.74394314,-73.97966069,2013,245,"Manhattan",71
477,245,"W 41 St & 8 Ave",40.75640548,-73.9900262,2013,246,"Manhattan",144
478,246,"11 Ave & W 41 St",40.76030096,-73.99884222,2013,247,"Manhattan",78
479,247,"9 Ave & W 45 St",40.76019252,-73.9912551,2013,248,"Manhattan",94
480,248,"W 53 St & 10 Ave",40.76669671,-73.99061728,2013,249,"Manhattan",66
481,249,"S 3 St & Bedford Ave",40.71260486,-73.96264403,2013,250,"Brooklyn",25
482,250,"W 15 St & 7 Ave",40.73935542,-73.99931783,2013,251,"Manhattan",86
483,251,"E 12 St & 3 Ave",40.73223272,-73.98889957,2013,252,"Manhattan",97
484,252,"W 44 St & 5 Ave",40.75500254,-73.98014437,2013,253,"Manhattan",90
485,253,"W 37 St & 5 Ave",40.75038009,-73.98338988,2013,254,"Manhattan",63
486,254,"Broadway & W 29 St",40.7462009,-73.98855723,2013,255,"Manhattan",96
487,255,"E 20 St & FDR Drive",40.73314259,-73.97573881,2013,256,"Manhattan",87
488,256,"W 39 St & 9 Ave",40.75645824,-73.99372222,2013,257,"Manhattan",92
489,257,"10 Ave & W 28 St",40.75066386,-74.00176802,2013,258,"Manhattan",96
490,258,"8 Ave & W 33 St",40.751551,-73.993934,2013,259,"Manhattan",152
491,259,"E 24 St & Park Ave S",40.74096374,-73.98602213,2013,260,"Manhattan",88
492,260,"W 33 St & 7 Ave",40.75019995,-73.99093085,2013,261,"Manhattan",113
493,261,"W 45 St & 6 Ave",40.7568001,-73.98291153,2013,262,"Manhattan",65
494,262,"W 26 St & 8 Ave",40.74734825,-73.99723551,2013,263,"Manhattan",111
495,263,"W 47 St & 10 Ave",40.76269882,-73.99301222,2013,264,"Manhattan",68
496,264,"E 16 St & 5 Ave",40.73726186,-73.99238967,2013,265,"Manhattan",102
497,265,"E 17 St & Broadway",40.73704984,-73.99009296,2013,266,"Manhattan",174
498,266,"Broadway & W 32 St",40.74854862,-73.98808416,2013,267,"Manhattan",99
499,267,"Broadway & W 60 St",40.76915505,-73.98191841,2013,268,"Manhattan",91
500,268,"Broadway & W 51 St",40.76228826,-73.98336183,2013,269,"Manhattan",71
501,269,"FDR Drive & E 35 St",40.744219,-73.97121214,2013,270,"Manhattan",57
502,270,"Henry St & Grand St",40.714215,-73.981346,2013,271,"Manhattan",58
503,271,"E 20 St & Park Ave",40.73827428,-73.98751968,2013,272,"Manhattan",92
504,272,"1 Ave & E 15 St",40.73221853,-73.98165557,2013,273,"Manhattan",121
505,273,"6 Ave & W 33 St",40.74901271,-73.98848395,2013,274,"Manhattan",110
507,274,"E 25 St & 2 Ave",40.73912601,-73.97973776,2013,275,"Manhattan",88
508,275,"W 46 St & 11 Ave",40.76341379,-73.99667444,2013,276,"Manhattan",56
509,276,"9 Ave & W 22 St",40.7454973,-74.00197139,2013,277,"Manhattan",107
510,277,"W 51 St & 6 Ave",40.7606597,-73.98042047,2013,278,"Manhattan",75
511,278,"E 14 St & Avenue B",40.72938685,-73.97772429,2013,279,"Manhattan",91
512,279,"W 29 St & 9 Ave",40.7500727,-73.99839279,2013,280,"Manhattan",27
513,280,"W 56 St & 10 Ave",40.768254,-73.988639,2013,281,"Manhattan",60
514,281,"12 Ave & W 40 St",40.76087502,-74.00277668,2013,282,"Manhattan",87
515,282,"W 43 St & 10 Ave",40.76009437,-73.99461843,2013,283,"Manhattan",84
516,283,"E 47 St & 1 Ave",40.75206862,-73.96784384,2013,284,"Manhattan",29
517,284,"Pershing Square South",40.751581,-73.97791,2013,285,"Manhattan",105
518,285,"E 39 St & 2 Ave",40.74780373,-73.9734419,2013,286,"Manhattan",105
519,286,"Pershing Square North",40.751873,-73.977706,2013,287,"Manhattan",288
520,287,"W 52 St & 5 Ave",40.75992262,-73.97648516,2013,288,"Manhattan",87
521,288,"8 Ave & W 31 St",40.7509673487,-73.9944420755,2013,289,"Manhattan",131
522,289,"E 51 St & Lexington Ave",40.75714758,-73.97207836,2013,290,"Manhattan",57
523,290,"W 38 St & 8 Ave",40.75466591,-73.99138152,2013,291,"Manhattan",133
524,291,"W 43 St & 6 Ave",40.75527307,-73.98316936,2013,292,"Manhattan",61
525,292,"W 34 St & 11 Ave",40.75594159,-74.0021163,2013,293,"Manhattan",49
526,293,"E 33 St & 5 Ave",40.74765947,-73.98490707,2013,294,"Manhattan",85
527,294,"E 33 St & 2 Ave",40.744023,-73.976056,2013,295,"Manhattan",107
528,295,"2 Ave & E 31 St",40.74290902,-73.97706058,2013,296,"Manhattan",79
529,296,"W 42 St & 8 Ave",40.7575699,-73.99098507,2013,297,"Manhattan",78
530,297,"11 Ave & W 59 St",40.771522,-73.990541,2013,298,"Manhattan",51
531,298,"Forsyth St & Broome St",40.71893904,-73.99266288,2013,299,"Manhattan",75
532,299,"S 5 Pl & S 4 St",40.710451,-73.960876,2013,300,"Brooklyn",47
533,300,"Broadway & W 39 St",40.75299641,-73.98721619,2013,301,"Manhattan",69
534,301,"Water - Whitehall Plaza",40.70255065,-74.0127234,2013,302,"Manhattan",30
536,302,"1 Ave & E 30 St",40.74144387,-73.97536082,2013,303,"Manhattan",95
537,303,"Lexington Ave & E 24 St",40.74025878,-73.98409214,2013,304,"Manhattan",130
539,304,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,2013,305,"Brooklyn",30
540,305,"Lexington Ave & E 29 St",40.7431155538,-73.9821535349,2013,306,"Manhattan",82
545,306,"E 23 St & 1 Ave",40.736502,-73.97809472,2013,307,"Manhattan",101
546,307,"E 30 St & Park Ave S",40.74444921,-73.98303529,2013,308,"Manhattan",87
2000,308,"Front St & Washington St",40.70255088,-73.98940236,2013,309,"Brooklyn",35
2001,309,"Sands St & Navy St",40.699773,-73.979927,2013,310,"Manhattan",6
2002,310,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,2013,311,"Brooklyn",45
2003,311,"1 Ave & E 18 St",40.733812192,-73.9805442095,2013,312,"Manhattan",87
